HMGB11	0.939	1.061958592	0.878	1.061958592	0.999	0.89	NA	TA	HMGB1
TUBB	0.936	1.274438549	0.872	1.274438549	0.985	0.52	NA	TA	TUBB
HMGN22	0.935	1.151627579	0.87	1.151627579	0.997	0.772	NA	TA	HMGN2
PTMA1	0.924	0.896937283	0.848	0.896937283	1	0.989	NA	TA	PTMA
KIAA0101	0.911	1.20097754	0.822	1.20097754	0.881	0.127	NA	TA	KIAA0101
TK1	0.906	0.955703071	0.812	0.955703071	0.864	0.099	NA	TA	TK1
CENPW	0.891	0.70862452	0.782	0.70862452	0.866	0.125	NA	TA	CENPW
TYMS	0.888	0.803179035	0.776	0.803179035	0.849	0.125	NA	TA	TYMS
RANBP11	0.882	0.893294566	0.764	0.893294566	0.961	0.57	NA	TA	RANBP1
IDH21	0.879	0.838799943	0.758	0.838799943	0.963	0.514	NA	TA	IDH2
RAN1	0.873	0.778816032	0.746	0.778816032	0.982	0.682	NA	TA	RAN
DTYMK	0.866	0.627081006	0.732	0.627081006	0.845	0.175	NA	TA	DTYMK
NUCKS11	0.863	0.760089169	0.726	0.760089169	0.966	0.524	NA	TA	NUCKS1
DUT1	0.862	0.936815052	0.724	0.936815052	0.936	0.439	NA	TA	DUT
CKS1B	0.862	0.752079848	0.724	0.752079848	0.886	0.312	NA	TA	CKS1B
ZWINT	0.862	0.579202411	0.724	0.579202411	0.815	0.117	NA	TA	ZWINT
DEK	0.86	0.696055007	0.72	0.696055007	0.963	0.571	NA	TA	DEK
RRM2	0.857	0.72542617	0.714	0.72542617	0.744	0.039	NA	TA	RRM2
SMC4	0.855	0.650989596	0.71	0.650989596	0.852	0.212	NA	TA	SMC4
MAD2L1	0.851	0.549114303	0.702	0.549114303	0.754	0.068	NA	TA	MAD2L1
BIRC5	0.849	0.745665759	0.698	0.745665759	0.731	0.045	NA	TA	BIRC5
CENPM	0.848	0.616891895	0.696	0.616891895	0.772	0.099	NA	TA	CENPM
MKI67	0.847	0.731226717	0.694	0.731226717	0.727	0.044	NA	TA	MKI67
UBE2C	0.846	1.122588635	0.692	1.122588635	0.73	0.06	NA	TA	UBE2C
TOP2A	0.844	0.997371542	0.688	0.997371542	0.716	0.042	NA	TA	TOP2A
SNRPB1	0.844	0.644102986	0.688	0.644102986	0.967	0.612	NA	TA	SNRPB
PPIA2	0.844	0.556529145	0.688	0.556529145	1	0.948	NA	TA	PPIA
NAP1L12	0.843	0.729262084	0.686	0.729262084	0.916	0.376	NA	TA	NAP1L1
CKS2	0.837	0.876896634	0.674	0.876896634	0.87	0.326	NA	TA	CKS2
LSM51	0.837	0.628622043	0.674	0.628622043	0.964	0.59	NA	TA	LSM5
ANP32B	0.836	0.585247464	0.672	0.585247464	0.977	0.67	NA	TA	ANP32B
H2AFV	0.833	0.612440154	0.666	0.612440154	0.973	0.64	NA	TA	H2AFV
HSPD11	0.832	0.686782934	0.664	0.686782934	0.96	0.624	NA	TA	HSPD1
SMC2	0.83	0.483406495	0.66	0.483406495	0.744	0.101	NA	TA	SMC2
HMGN11	0.829	0.604309495	0.658	0.604309495	0.985	0.8	NA	TA	HMGN1
SNRPD11	0.825	0.578139991	0.65	0.578139991	0.961	0.554	NA	TA	SNRPD1
CCDC34	0.825	0.512675447	0.65	0.512675447	0.816	0.213	NA	TA	CCDC34
UBE2T	0.825	0.487164415	0.65	0.487164415	0.718	0.082	NA	TA	UBE2T
RPSA2	0.824	0.654725664	0.648	0.654725664	1	0.933	NA	TA	RPSA
PLP21	0.824	0.617901808	0.648	0.617901808	0.972	0.617	NA	TA	PLP2
HMGA1	0.823	0.657999833	0.646	0.657999833	0.966	0.638	NA	TA	HMGA1
HNRNPA12	0.823	0.626443125	0.646	0.626443125	0.999	0.922	NA	TA	HNRNPA1
GSTP11	0.823	0.551856667	0.646	0.551856667	0.995	0.929	NA	TA	GSTP1
LMNB1	0.823	0.468126122	0.646	0.468126122	0.747	0.12	NA	TA	LMNB1
CDKN3	0.822	0.669745062	0.644	0.669745062	0.685	0.055	NA	TA	CDKN3
NUDT1	0.819	0.455334591	0.638	0.455334591	0.775	0.151	NA	TA	NUDT1
HIST1H4C	0.818	1.812263995	0.636	1.812263995	0.912	0.562	NA	TA	HIST1H4C
PTTG1	0.817	1.034577438	0.634	1.034577438	0.702	0.099	NA	TA	PTTG1
HSP90AA1	0.816	0.605353634	0.632	0.605353634	0.996	0.893	NA	TA	HSP90AA1
NUSAP1	0.815	0.575963299	0.63	0.575963299	0.652	0.026	NA	TA	NUSAP1
CDK1	0.811	0.56181111	0.622	0.56181111	0.644	0.025	NA	TA	CDK1
RPS32	0.811	0.558505431	0.622	0.558505431	1	0.999	NA	TA	RPS3
RPLP12	0.809	0.50839591	0.618	0.50839591	1	1	NA	TA	RPLP1
RPA3	0.808	0.529366281	0.616	0.529366281	0.887	0.382	NA	TA	RPA3
OLFM4	0.807	1.094136551	0.614	1.094136551	0.954	0.628	NA	TA	OLFM4
DHFR	0.806	0.505063056	0.612	0.505063056	0.736	0.147	NA	TA	DHFR
SIVA1	0.805	0.553278291	0.61	0.553278291	0.96	0.643	NA	TA	SIVA1
PBK	0.805	0.477980191	0.61	0.477980191	0.63	0.022	NA	TA	PBK
RPL352	0.801	0.450705116	0.602	0.450705116	1	0.994	NA	TA	RPL35
STRA13	0.8	0.626222212	0.6	0.626222212	0.949	0.639	NA	TA	STRA13
RPLP02	0.8	0.513585762	0.6	0.513585762	1	0.981	NA	TA	RPLP0
PA2G4	0.798	0.544928807	0.596	0.544928807	0.943	0.555	NA	TA	PA2G4
MZT2A	0.798	0.483791077	0.596	0.483791077	0.975	0.717	NA	TA	MZT2A
SNRPF1	0.797	0.496833086	0.594	0.496833086	0.971	0.655	NA	TA	SNRPF
RPS26	0.795	0.624424357	0.59	0.624424357	1	0.985	NA	TA	RPS2
MCM7	0.795	0.521662469	0.59	0.521662469	0.759	0.205	NA	TA	MCM7
ASF1B	0.795	0.411311775	0.59	0.411311775	0.625	0.037	NA	TA	ASF1B
PRC1	0.794	0.433276011	0.588	0.433276011	0.616	0.031	NA	TA	PRC1
GGH1	0.792	0.521411109	0.584	0.521411109	0.835	0.318	NA	TA	GGH
LSM4	0.792	0.506285142	0.584	0.506285142	0.963	0.684	NA	TA	LSM4
NPM11	0.789	0.594690669	0.578	0.594690669	0.989	0.81	NA	TA	NPM1
HNRNPA31	0.789	0.477644801	0.578	0.477644801	0.984	0.658	NA	TA	HNRNPA3
IMPDH22	0.788	0.533729685	0.576	0.533729685	0.934	0.474	NA	TA	IMPDH2
RPS3A2	0.788	0.529571379	0.576	0.529571379	1	0.994	NA	TA	RPS3A
NASP	0.787	0.46329805	0.574	0.46329805	0.809	0.274	NA	TA	NASP
RRM1	0.787	0.412679181	0.574	0.412679181	0.694	0.133	NA	TA	RRM1
RPS52	0.786	0.495985393	0.572	0.495985393	1	0.983	NA	TA	RPS5
CCNA2	0.786	0.481416156	0.572	0.481416156	0.589	0.02	NA	TA	CCNA2
RNASEH2A	0.786	0.387445202	0.572	0.387445202	0.647	0.081	NA	TA	RNASEH2A
SNRPG	0.785	0.478314409	0.57	0.478314409	0.981	0.744	NA	TA	SNRPG
CENPF	0.784	0.711557825	0.568	0.711557825	0.6	0.039	NA	TA	CENPF
FBL1	0.784	0.486737461	0.568	0.486737461	0.951	0.524	NA	TA	FBL
CKLF	0.784	0.463901051	0.568	0.463901051	0.9	0.443	NA	TA	CKLF
CDT1	0.783	0.391056432	0.566	0.391056432	0.637	0.075	NA	TA	CDT1
RAD51AP1	0.783	0.361178438	0.566	0.361178438	0.594	0.029	NA	TA	RAD51AP1
RPS172	0.782	0.53292598	0.564	0.53292598	1	0.987	NA	TA	RPS17
MLEC2	0.782	0.506530734	0.564	0.506530734	0.978	0.648	NA	TA	MLEC
LSM3	0.782	0.454164269	0.564	0.454164269	0.952	0.672	NA	TA	LSM3
RPS62	0.781	0.554428249	0.562	0.554428249	1	0.997	NA	TA	RPS6
RPL7A2	0.78	0.436222725	0.56	0.436222725	0.999	0.991	NA	TA	RPL7A
PCNA	0.779	0.604861948	0.558	0.604861948	0.759	0.264	NA	TA	PCNA
RPS212	0.779	0.451757608	0.558	0.451757608	1	0.989	NA	TA	RPS21
CDK41	0.778	0.451537178	0.556	0.451537178	0.786	0.277	NA	TA	CDK4
RPS102	0.778	0.451165971	0.556	0.451165971	0.999	0.987	NA	TA	RPS10
TMPO	0.778	0.416209367	0.556	0.416209367	0.802	0.269	NA	TA	TMPO
RPL43	0.776	0.551591166	0.552	0.551591166	0.995	0.86	NA	TA	RPL4
BANF11	0.776	0.460525538	0.552	0.460525538	0.947	0.548	NA	TA	BANF1
RPS192	0.776	0.454286238	0.552	0.454286238	1	0.998	NA	TA	RPS19
GGCT	0.775	0.507698832	0.55	0.507698832	0.876	0.444	NA	TA	GGCT
RPS182	0.775	0.495006907	0.55	0.495006907	1	0.999	NA	TA	RPS18
H2AFX	0.775	0.461466456	0.55	0.461466456	0.755	0.239	NA	TA	H2AFX
KIF20B	0.775	0.398360374	0.55	0.398360374	0.608	0.058	NA	TA	KIF20B
CDC20	0.774	0.678405929	0.548	0.678405929	0.576	0.036	NA	TA	CDC20
RPS232	0.774	0.435906636	0.548	0.435906636	1	0.996	NA	TA	RPS23
LSM21	0.773	0.42464885	0.546	0.42464885	0.884	0.429	NA	TA	LSM2
EEF1B2	0.773	0.423851528	0.546	0.423851528	0.999	0.97	NA	TA	EEF1B2
TPX2	0.773	0.410124367	0.546	0.410124367	0.566	0.022	NA	TA	TPX2
RAD21	0.772	0.469033516	0.544	0.469033516	0.826	0.343	NA	TA	RAD21
YBX12	0.772	0.453242868	0.544	0.453242868	0.996	0.935	NA	TA	YBX1
CENPK	0.772	0.348692301	0.544	0.348692301	0.589	0.043	NA	TA	CENPK
CDCA7	0.771	0.478797757	0.542	0.478797757	0.777	0.246	NA	TA	CDCA7
HMGB3	0.771	0.425839706	0.542	0.425839706	0.792	0.28	NA	TA	HMGB3
POLD21	0.771	0.406852009	0.542	0.406852009	0.794	0.284	NA	TA	POLD2
CENPN	0.771	0.345816166	0.542	0.345816166	0.615	0.078	NA	TA	CENPN
UBE2S	0.77	0.51211516	0.54	0.51211516	0.705	0.199	NA	TA	UBE2S
RPL310	0.77	0.470260218	0.54	0.470260218	1	0.996	NA	TA	RPL3
AURKB	0.77	0.455195341	0.54	0.455195341	0.557	0.018	NA	TA	AURKB
RPL72	0.769	0.503882649	0.538	0.503882649	0.999	0.991	NA	TA	RPL7
NCL1	0.769	0.491938963	0.538	0.491938963	0.954	0.597	NA	TA	NCL
MZT2B1	0.769	0.453496853	0.538	0.453496853	0.974	0.739	NA	TA	MZT2B
MGST13	0.768	0.552427429	0.536	0.552427429	0.981	0.715	NA	TA	MGST1
SET1	0.768	0.478084433	0.536	0.478084433	0.958	0.624	NA	TA	SET
PAFAH1B3	0.768	0.381535543	0.536	0.381535543	0.814	0.302	NA	TA	PAFAH1B3
ITGB3BP	0.768	0.351607329	0.536	0.351607329	0.657	0.127	NA	TA	ITGB3BP
SRSF3	0.766	0.469155721	0.532	0.469155721	0.974	0.741	NA	TA	SRSF3
MIF1	0.766	0.440388074	0.532	0.440388074	0.981	0.842	NA	TA	MIF
RPS4X2	0.765	0.515788113	0.53	0.515788113	1	0.996	NA	TA	RPS4X
SYCE1L	0.764	0.431296964	0.528	0.431296964	0.713	0.189	NA	TA	SYCE1L
RPS82	0.763	0.494538416	0.526	0.494538416	1	0.992	NA	TA	RPS8
RPL36A2	0.763	0.48681339	0.526	0.48681339	1	0.967	NA	TA	RPL36A
CBX3	0.763	0.421417879	0.526	0.421417879	0.934	0.546	NA	TA	CBX3
H3F3A2	0.763	0.371406227	0.526	0.371406227	0.998	0.989	NA	TA	H3F3A
RPL82	0.763	0.35697388	0.526	0.35697388	1	0.999	NA	TA	RPL8
C1QBP2	0.762	0.501527777	0.524	0.501527777	0.946	0.585	NA	TA	C1QBP
DNAJC9	0.762	0.362733295	0.524	0.362733295	0.673	0.156	NA	TA	DNAJC9
SKA2	0.761	0.342045272	0.522	0.342045272	0.672	0.15	NA	TA	SKA2
HNRNPA2B1	0.76	0.442580247	0.52	0.442580247	0.997	0.871	NA	TA	HNRNPA2B1
BUB3	0.76	0.422276038	0.52	0.422276038	0.778	0.302	NA	TA	BUB3
SGOL1	0.76	0.328318102	0.52	0.328318102	0.542	0.022	NA	TA	SGOL1
FABP53	0.759	0.71305715	0.518	0.71305715	0.906	0.483	NA	TA	FABP5
COTL1	0.759	0.445286389	0.518	0.445286389	0.857	0.397	NA	TA	COTL1
SERBP11	0.759	0.429271826	0.518	0.429271826	0.962	0.699	NA	TA	SERBP1
AHCY	0.759	0.408145605	0.518	0.408145605	0.855	0.399	NA	TA	AHCY
ILF2	0.759	0.400129249	0.518	0.400129249	0.849	0.387	NA	TA	ILF2
KPNB1	0.759	0.391447158	0.518	0.391447158	0.867	0.402	NA	TA	KPNB1
C19orf48	0.758	0.386381228	0.516	0.386381228	0.772	0.261	NA	TA	C19orf48
ANP32E	0.758	0.360594385	0.516	0.360594385	0.654	0.145	NA	TA	ANP32E
NAA381	0.757	0.422399898	0.514	0.422399898	0.97	0.699	NA	TA	NAA38
MIS18A	0.757	0.303451324	0.514	0.303451324	0.607	0.094	NA	TA	MIS18A
LBR	0.756	0.396168486	0.512	0.396168486	0.757	0.263	NA	TA	LBR
PSIP1	0.756	0.339947812	0.512	0.339947812	0.681	0.174	NA	TA	PSIP1
RPL152	0.755	0.475021444	0.51	0.475021444	1	0.986	NA	TA	RPL15
GINS2	0.755	0.412345877	0.51	0.412345877	0.589	0.086	NA	TA	GINS2
TOMM40	0.754	0.396616238	0.508	0.396616238	0.831	0.364	NA	TA	TOMM40
GMNN1	0.753	0.447614576	0.506	0.447614576	0.787	0.308	NA	TA	GMNN
CCNB2	0.752	0.455347659	0.504	0.455347659	0.547	0.051	NA	TA	CCNB2
SNRPE1	0.752	0.420985931	0.504	0.420985931	0.954	0.632	NA	TA	SNRPE
BCL7C	0.752	0.362961745	0.504	0.362961745	0.793	0.319	NA	TA	BCL7C
FEN1	0.752	0.322329266	0.504	0.322329266	0.565	0.062	NA	TA	FEN1
RPL23A2	0.751	0.390874781	0.502	0.390874781	0.999	0.994	NA	TA	RPL23A
RPL142	0.751	0.364477767	0.502	0.364477767	1	0.992	NA	TA	RPL14
CBX5	0.751	0.312374496	0.502	0.312374496	0.701	0.201	NA	TA	CBX5
RPS72	0.75	0.473418343	0.5	0.473418343	1	0.961	NA	TA	RPS7
RPS202	0.75	0.419678269	0.5	0.419678269	0.998	0.97	NA	TA	RPS20
DNMT1	0.75	0.359588766	0.5	0.359588766	0.615	0.123	NA	TA	DNMT1
RPL18A2	0.749	0.417283982	0.498	0.417283982	1	0.996	NA	TA	RPL18A
RPL132	0.748	0.414889518	0.496	0.414889518	1	0.998	NA	TA	RPL13
CACYBP	0.748	0.377437229	0.496	0.377437229	0.834	0.393	NA	TA	CACYBP
RBBP7	0.748	0.341338753	0.496	0.341338753	0.821	0.347	NA	TA	RBBP7
USP1	0.748	0.339478179	0.496	0.339478179	0.696	0.208	NA	TA	USP1
TMEM97	0.748	0.295047971	0.496	0.295047971	0.626	0.129	NA	TA	TMEM97
TUBB4B	0.747	0.686462833	0.494	0.686462833	0.974	0.823	NA	TA	TUBB4B
RPL10A2	0.747	0.47835086	0.494	0.47835086	0.999	0.97	NA	TA	RPL10A
MRPL51	0.747	0.40052726	0.494	0.40052726	0.941	0.651	NA	TA	MRPL51
PAICS	0.747	0.333538313	0.494	0.333538313	0.748	0.256	NA	TA	PAICS
CNN3	0.746	0.43610708	0.492	0.43610708	0.866	0.434	NA	TA	CNN3
CCT21	0.746	0.392545218	0.492	0.392545218	0.841	0.397	NA	TA	CCT2
CCNB1	0.745	0.582636951	0.49	0.582636951	0.523	0.04	NA	TA	CCNB1
KPNA2	0.744	0.573747373	0.488	0.573747373	0.575	0.103	NA	TA	KPNA2
RPL392	0.744	0.437682755	0.488	0.437682755	1	0.997	NA	TA	RPL39
PTGES3	0.744	0.417091786	0.488	0.417091786	0.971	0.714	NA	TA	PTGES3
NHP21	0.744	0.384040415	0.488	0.384040415	0.922	0.514	NA	TA	NHP2
RPS92	0.744	0.352124603	0.488	0.352124603	1	0.997	NA	TA	RPS9
ERH	0.743	0.406885149	0.486	0.406885149	0.963	0.687	NA	TA	ERH
HNRNPA01	0.743	0.404490339	0.486	0.404490339	0.948	0.627	NA	TA	HNRNPA0
RPL212	0.743	0.378704525	0.486	0.378704525	0.999	0.998	NA	TA	RPL21
MRPL11	0.743	0.364359407	0.486	0.364359407	0.923	0.525	NA	TA	MRPL11
UQCC2	0.743	0.359701978	0.486	0.359701978	0.839	0.39	NA	TA	UQCC2
HPRT1	0.743	0.326579267	0.486	0.326579267	0.725	0.244	NA	TA	HPRT1
HACD3	0.742	0.328310945	0.484	0.328310945	0.745	0.266	NA	TA	HACD3
ARL6IP1	0.741	0.868663559	0.482	0.868663559	0.935	0.681	NA	TA	ARL6IP1
CENPU	0.74	0.321679766	0.48	0.321679766	0.522	0.043	NA	TA	CENPU
CENPH	0.74	0.276286286	0.48	0.276286286	0.544	0.062	NA	TA	CENPH
RPL62	0.739	0.453651943	0.478	0.453651943	0.999	0.955	NA	TA	RPL6
NGFRAP12	0.739	0.379159433	0.478	0.379159433	0.835	0.376	NA	TA	NGFRAP1
NUCB2	0.739	0.369421934	0.478	0.369421934	0.686	0.219	NA	TA	NUCB2
RPL412	0.739	0.302515063	0.478	0.302515063	1	1	NA	TA	RPL41
HELLS	0.738	0.360093329	0.476	0.360093329	0.536	0.063	NA	TA	HELLS
SRSF2	0.737	0.387943544	0.474	0.387943544	0.976	0.733	NA	TA	SRSF2
NME11	0.737	0.364269942	0.474	0.364269942	0.829	0.373	NA	TA	NME1
HNRNPAB	0.736	0.386634993	0.472	0.386634993	0.939	0.592	NA	TA	HNRNPAB
SSRP1	0.736	0.320991102	0.472	0.320991102	0.775	0.316	NA	TA	SSRP1
CYBA2	0.735	0.425650491	0.47	0.425650491	0.993	0.817	NA	TA	CYBA
RPL322	0.735	0.406553628	0.47	0.406553628	1	0.998	NA	TA	RPL32
SNRPD21	0.735	0.349704873	0.47	0.349704873	0.991	0.835	NA	TA	SNRPD2
HSP90AB11	0.734	0.404969196	0.468	0.404969196	0.983	0.806	NA	TA	HSP90AB1
SNRNP25	0.734	0.313169275	0.468	0.313169275	0.733	0.267	NA	TA	SNRNP25
CMSS1	0.734	0.26577011	0.468	0.26577011	0.572	0.103	NA	TA	CMSS1
HSPE11	0.733	0.424580897	0.466	0.424580897	0.991	0.872	NA	TA	HSPE1
RPS123	0.733	0.422985459	0.466	0.422985459	1	0.999	NA	TA	RPS12
ATP5G12	0.733	0.417018895	0.466	0.417018895	0.991	0.864	NA	TA	ATP5G1
RPS15A2	0.733	0.394478783	0.466	0.394478783	0.999	0.996	NA	TA	RPS15A
RPS27A2	0.733	0.359058489	0.466	0.359058489	1	0.997	NA	TA	RPS27A
HDAC2	0.733	0.336974441	0.466	0.336974441	0.814	0.369	NA	TA	HDAC2
RNASEH2B	0.733	0.29226713	0.466	0.29226713	0.661	0.194	NA	TA	RNASEH2B
BCL2L12	0.733	0.261105087	0.466	0.261105087	0.57	0.102	NA	TA	BCL2L12
RPS132	0.732	0.405820741	0.464	0.405820741	1	0.981	NA	TA	RPS13
RPL262	0.732	0.394247035	0.464	0.394247035	1	0.997	NA	TA	RPL26
SUMO21	0.732	0.376536639	0.464	0.376536639	0.976	0.814	NA	TA	SUMO2
ANAPC11	0.732	0.364953131	0.464	0.364953131	0.972	0.761	NA	TA	ANAPC11
GNB2L12	0.732	0.353286231	0.464	0.353286231	1	0.988	NA	TA	GNB2L1
PRPS2	0.732	0.327300138	0.464	0.327300138	0.685	0.233	NA	TA	PRPS2
SPC25	0.732	0.317264172	0.464	0.317264172	0.474	0.011	NA	TA	SPC25
SRP9	0.731	0.386688214	0.462	0.386688214	0.951	0.661	NA	TA	SRP9
CARHSP1	0.731	0.383331224	0.462	0.383331224	0.881	0.511	NA	TA	CARHSP1
YWHAQ	0.731	0.373480092	0.462	0.373480092	0.922	0.589	NA	TA	YWHAQ
FOXM1	0.731	0.288224213	0.462	0.288224213	0.487	0.024	NA	TA	FOXM1
RPL282	0.73	0.292693723	0.46	0.292693723	1	1	NA	TA	RPL28
TACC3	0.729	0.290750274	0.458	0.290750274	0.482	0.022	NA	TA	TACC3
HMMR	0.728	0.380108853	0.456	0.380108853	0.468	0.014	NA	TA	HMMR
MIS18BP1	0.728	0.279310768	0.456	0.279310768	0.607	0.143	NA	TA	MIS18BP1
WHSC1	0.728	0.269708107	0.456	0.269708107	0.627	0.162	NA	TA	WHSC1
RPS242	0.727	0.385722178	0.454	0.385722178	0.999	0.993	NA	TA	RPS24
HNRNPD	0.727	0.344533383	0.454	0.344533383	0.908	0.514	NA	TA	HNRNPD
KIFC1	0.727	0.2896484	0.454	0.2896484	0.478	0.023	NA	TA	KIFC1
RPS151	0.727	0.282761894	0.454	0.282761894	1	0.999	NA	TA	RPS15
POLE3	0.727	0.270644721	0.454	0.270644721	0.674	0.209	NA	TA	POLE3
SLC12A22	0.726	0.403674721	0.452	0.403674721	0.941	0.517	NA	TA	SLC12A2
RPL222	0.726	0.386655523	0.452	0.386655523	1	0.964	NA	TA	RPL22
RPL112	0.726	0.283351741	0.452	0.283351741	1	0.999	NA	TA	RPL11
EMP21	0.725	0.3207233	0.45	0.3207233	0.907	0.467	NA	TA	EMP2
WDR34	0.725	0.318060174	0.45	0.318060174	0.803	0.346	NA	TA	WDR34
PPM1G	0.725	0.311307308	0.45	0.311307308	0.821	0.39	NA	TA	PPM1G
TPGS2	0.725	0.291330225	0.45	0.291330225	0.715	0.265	NA	TA	TPGS2
ASPM	0.724	0.42319277	0.448	0.42319277	0.458	0.011	NA	TA	ASPM
RPL372	0.724	0.349294358	0.448	0.349294358	1	0.995	NA	TA	RPL37
RPLP23	0.724	0.34337594	0.448	0.34337594	1	0.999	NA	TA	RPLP2
CHCHD2	0.724	0.28087665	0.448	0.28087665	0.997	0.969	NA	TA	CHCHD2
EEF1A12	0.723	0.340311146	0.446	0.340311146	1	0.999	NA	TA	EEF1A1
HMGN32	0.723	0.320835498	0.446	0.320835498	0.878	0.447	NA	TA	HMGN3
ARHGAP11A	0.723	0.305121073	0.446	0.305121073	0.466	0.021	NA	TA	ARHGAP11A
RPS162	0.722	0.37710087	0.444	0.37710087	1	0.988	NA	TA	RPS16
HNRNPC1	0.722	0.359523543	0.444	0.359523543	0.945	0.63	NA	TA	HNRNPC
PRDX41	0.722	0.329043523	0.444	0.329043523	0.842	0.433	NA	TA	PRDX4
TPRKB	0.722	0.326686882	0.444	0.326686882	0.855	0.448	NA	TA	TPRKB
PRKDC	0.722	0.286308063	0.444	0.286308063	0.672	0.225	NA	TA	PRKDC
CCT6A	0.721	0.316708699	0.442	0.316708699	0.866	0.445	NA	TA	CCT6A
CDCA8	0.721	0.276892574	0.442	0.276892574	0.474	0.03	NA	TA	CDCA8
MZT1	0.721	0.276073389	0.442	0.276073389	0.574	0.133	NA	TA	MZT1
VRK1	0.721	0.262399228	0.442	0.262399228	0.507	0.065	NA	TA	VRK1
SFPQ	0.72	0.360587374	0.44	0.360587374	0.909	0.536	NA	TA	SFPQ
MCM3	0.72	0.298365858	0.44	0.298365858	0.575	0.136	NA	TA	MCM3
LMNB2	0.72	0.253994543	0.44	0.253994543	0.563	0.116	NA	TA	LMNB2
RPL37A2	0.719	0.35762794	0.438	0.35762794	1	0.998	NA	TA	RPL37A
NDUFB111	0.719	0.32444235	0.438	0.32444235	0.981	0.834	NA	TA	NDUFB11
ILF3	0.719	0.282888646	0.438	0.282888646	0.808	0.368	NA	TA	ILF3
RPL272	0.718	0.346870763	0.436	0.346870763	0.996	0.976	NA	TA	RPL27
RPL52	0.717	0.401755656	0.434	0.401755656	0.998	0.958	NA	TA	RPL5
KHDRBS1	0.717	0.321076444	0.434	0.321076444	0.875	0.493	NA	TA	KHDRBS1
RPL27A3	0.717	0.317676354	0.434	0.317676354	1	0.999	NA	TA	RPL27A
TRAP1	0.717	0.294340258	0.434	0.294340258	0.698	0.264	NA	TA	TRAP1
EZH2	0.717	0.258631822	0.434	0.258631822	0.527	0.089	NA	TA	EZH2
RPS282	0.716	0.333600657	0.432	0.333600657	1	0.999	NA	TA	RPS28
RPL192	0.716	0.313055741	0.432	0.313055741	0.999	0.997	NA	TA	RPL19
MND1	0.716	0.252279836	0.432	0.252279836	0.453	0.02	NA	TA	MND1
ADH1C2	0.715	0.389333018	0.43	0.389333018	0.94	0.536	NA	TA	ADH1C
HNRNPF	0.715	0.343132126	0.43	0.343132126	0.944	0.663	NA	TA	HNRNPF
CKAP2	0.715	0.310015564	0.43	0.310015564	0.491	0.063	NA	TA	CKAP2
MRPL37	0.715	0.293608565	0.43	0.293608565	0.833	0.418	NA	TA	MRPL37
PPIH	0.715	0.258957786	0.43	0.258957786	0.637	0.2	NA	TA	PPIH
RPS142	0.714	0.309786484	0.428	0.309786484	1	1	NA	TA	RPS14
GPSM2	0.714	0.304596971	0.428	0.304596971	0.503	0.075	NA	TA	GPSM2
MLXIP1	0.713	0.338263806	0.426	0.338263806	0.898	0.51	NA	TA	MLXIP
RPL92	0.713	0.328171236	0.426	0.328171236	0.999	0.997	NA	TA	RPL9
NUDCD2	0.713	0.289312228	0.426	0.289312228	0.756	0.333	NA	TA	NUDCD2
MCM5	0.713	0.284498839	0.426	0.284498839	0.526	0.1	NA	TA	MCM5
TFDP1	0.713	0.271293382	0.426	0.271293382	0.685	0.258	NA	TA	TFDP1
UBA521	0.713	0.252549308	0.426	0.252549308	1	0.991	NA	TA	UBA52
TMEM106C1	0.712	0.357722212	0.424	0.357722212	0.957	0.739	NA	TA	TMEM106C
HP1BP3	0.712	0.356903084	0.424	0.356903084	0.863	0.461	NA	TA	HP1BP3
PDIA61	0.712	0.347655043	0.424	0.347655043	0.923	0.588	NA	TA	PDIA6
RPL13A2	0.712	0.338720187	0.424	0.338720187	1	1	NA	TA	RPL13A
RACGAP1	0.712	0.288077697	0.424	0.288077697	0.448	0.026	NA	TA	RACGAP1
PRDX3	0.711	0.342717406	0.422	0.342717406	0.936	0.621	NA	TA	PRDX3
HNRNPR	0.711	0.299782064	0.422	0.299782064	0.833	0.429	NA	TA	HNRNPR
RHEB	0.711	0.294418375	0.422	0.294418375	0.817	0.412	NA	TA	RHEB
PLA2G2A1	0.71	0.511670574	0.42	0.511670574	0.922	0.604	NA	TA	PLA2G2A
VPS29	0.71	0.332406953	0.42	0.332406953	0.917	0.587	NA	TA	VPS29
DDX39A	0.71	0.265934689	0.42	0.265934689	0.679	0.246	NA	TA	DDX39A
SMC1A	0.71	0.254594959	0.42	0.254594959	0.664	0.23	NA	TA	SMC1A
TP53	0.71	0.253651235	0.42	0.253651235	0.686	0.244	NA	TA	TP53
EIF3L2	0.709	0.35693833	0.418	0.35693833	0.94	0.669	NA	TA	EIF3L
BZW2	0.709	0.259158381	0.418	0.259158381	0.755	0.316	NA	TA	BZW2
GTSE1	0.708	0.309414342	0.416	0.309414342	0.432	0.015	NA	TA	GTSE1
EIF4EBP11	0.708	0.30249764	0.416	0.30249764	0.766	0.353	NA	TA	EIF4EBP1
GCSH	0.708	0.290539	0.416	0.290539	0.69	0.275	NA	TA	GCSH
SRPK1	0.708	0.288633841	0.416	0.288633841	0.785	0.374	NA	TA	SRPK1
NOP56	0.708	0.262242774	0.416	0.262242774	0.747	0.313	NA	TA	NOP56
RBM32	0.707	0.332031372	0.414	0.332031372	0.956	0.672	NA	TA	RBM3
